,dTime,open,high,low,close,volume,count
2851,2022-01-18 22:03:00,37455.9,37455.9,37420.6,37379.8,0.7446424199999999,0.7446424199999999
2852,2022-01-18 22:06:00,37380.8,37380.8,37350.0,37337.6,0.74442394,0.74442394
2853,2022-01-18 22:09:00,37341.3,37352.0,37348.0,37337.7,2.1105696199999997,2.1105696199999997
2854,2022-01-18 22:12:00,37335.5,37427.3,37363.8,37427.2,2.86782928,2.86782928
2855,2022-01-18 22:15:00,37427.3,37427.3,37417.4,37390.5,0.26024297,0.26024297
2856,2022-01-18 22:18:00,37387.6,37448.4,37387.7,37431.1,1.95054621,1.95054621
2857,2022-01-18 22:21:00,37429.5,37448.1,37440.0,37438.5,0.5354136199999999,0.5354136199999999
2858,2022-01-18 22:24:00,37427.5,37444.8,37398.8,37398.8,0.6844953899999999,0.6844953899999999
2859,2022-01-18 22:27:00,37400.0,37440.3,37409.1,37437.7,1.07922484,1.07922484
2860,2022-01-18 22:30:00,37431.2,37450.0,37445.7,37450.0,0.53246251,0.53246251
2861,2022-01-18 22:33:00,37449.9,37457.7,37449.3,37449.2,0.97272326,0.97272326
2862,2022-01-18 22:36:00,37449.1,37449.1,37412.6,37405.1,0.30649771000000003,0.30649771000000003
2863,2022-01-18 22:39:00,37404.9,37441.1,37402.0,37440.7,0.19867047000000002,0.19867047000000002
2864,2022-01-18 22:42:00,37443.6,37664.1,37443.7,37602.3,11.31452027,11.31452027
2865,2022-01-18 22:45:00,37602.2,37602.2,37570.8,37573.3,2.45184289,2.45184289
2866,2022-01-18 22:48:00,37572.5,37606.6,37578.5,37603.7,5.8414133999999995,5.8414133999999995
2867,2022-01-18 22:51:00,37604.3,37604.3,37549.6,37549.6,0.7212481000000001,0.7212481000000001
2868,2022-01-18 22:54:00,37545.5,37545.5,37514.1,37505.3,3.97602968,3.97602968
2869,2022-01-18 22:57:00,37491.8,37492.0,37478.3,37474.4,0.8119659699999999,0.8119659699999999
2870,2022-01-18 23:00:00,37482.3,37518.2,37485.0,37502.9,2.34361046,2.34361046
2871,2022-01-18 23:03:00,37502.8,37550.0,37507.9,37550.0,2.54844429,2.54844429
2872,2022-01-18 23:06:00,37550.0,37580.8,37550.0,37563.3,0.56241149,0.56241149
2873,2022-01-18 23:09:00,37573.4,37578.0,37572.7,37572.9,0.3907258,0.3907258
2874,2022-01-18 23:12:00,37572.9,37572.9,37555.2,37551.1,1.79183867,1.79183867
2875,2022-01-18 23:15:00,37551.1,37577.5,37541.0,37527.2,25.31828665,25.31828665
2876,2022-01-18 23:18:00,37527.1,37527.1,37493.6,37493.6,0.98108802,0.98108802
2877,2022-01-18 23:21:00,37489.0,37496.6,37492.6,37487.2,0.45631949,0.45631949
2878,2022-01-18 23:24:00,37486.0,37492.7,37492.7,37479.7,1.1032822800000002,1.1032822800000002
2879,2022-01-18 23:27:00,37479.8,37537.2,37492.7,37521.8,5.18900305,5.18900305
2880,2022-01-18 23:30:00,37521.1,37538.3,37527.8,37501.9,0.2493743,0.2493743
2881,2022-01-18 23:33:00,37491.4,37491.5,37415.1,37415.1,0.41129366000000006,0.41129366000000006
2882,2022-01-18 23:36:00,37415.1,37468.3,37461.2,37468.3,1.37882164,1.37882164
2883,2022-01-18 23:39:00,37463.1,37479.6,37466.5,37479.6,0.54130124,0.54130124
2884,2022-01-18 23:42:00,37479.6,37519.5,37493.6,37519.5,0.34728521,0.34728521
2885,2022-01-18 23:45:00,37499.5,37499.6,37483.0,37473.3,0.32582508,0.32582508
2886,2022-01-18 23:48:00,37470.4,37470.4,37439.7,37434.3,1.4301842699999998,1.4301842699999998
2887,2022-01-18 23:51:00,37437.9,37437.9,37427.2,37420.5,0.04447553,0.04447553
2888,2022-01-18 23:54:00,37420.5,37420.6,37420.6,37420.6,0.08014878,0.08014878
2889,2022-01-18 23:57:00,37420.6,37420.6,37400.6,37400.6,0.5911444899999999,0.5911444899999999
2890,2022-01-19 00:00:00,37400.6,37420.6,37400.6,37420.6,1.07365311,1.07365311
2891,2022-01-19 00:03:00,37420.5,37420.6,37420.6,37373.6,2.00671952,2.00671952
2892,2022-01-19 00:06:00,37373.6,37373.6,37361.3,37349.5,0.5727794199999999,0.5727794199999999
2893,2022-01-19 00:09:00,37364.0,37383.1,37364.1,37370.3,1.39829155,1.39829155
2894,2022-01-19 00:12:00,37352.9,37352.9,37347.0,37341.9,0.07642965,0.07642965
2895,2022-01-19 00:15:00,37341.1,37350.0,37341.1,37348.3,0.06712896,0.06712896
2896,2022-01-19 00:18:00,37350.0,37365.6,37350.0,37358.9,0.73988152,0.73988152
2897,2022-01-19 00:21:00,37357.8,37360.6,37320.2,37320.1,0.34113894000000006,0.34113894000000006
2898,2022-01-19 00:24:00,37320.2,37376.1,37365.5,37376.1,0.057571319999999995,0.057571319999999995
2899,2022-01-19 00:27:00,37380.8,37470.9,37405.5,37456.4,2.15935054,2.15935054
2900,2022-01-19 00:30:00,37466.1,37523.5,37466.1,37482.6,0.07347719999999999,0.07347719999999999
2901,2022-01-19 00:33:00,37482.6,37482.6,37431.5,37431.5,0.037338989999999996,0.037338989999999996
2902,2022-01-19 00:36:00,37426.2,37426.2,37399.8,37399.8,0.012488260000000001,0.012488260000000001
2903,2022-01-19 00:39:00,37399.8,37399.8,37363.5,37359.2,0.53047913,0.53047913
2904,2022-01-19 00:42:00,37358.1,37358.1,37316.3,37309.1,0.08210357,0.08210357
2905,2022-01-19 00:45:00,37309.0,37309.0,37302.7,37298.5,0.08856027,0.08856027
2906,2022-01-19 00:48:00,37303.4,37303.4,37268.3,37280.6,0.06283057,0.06283057
2907,2022-01-19 00:51:00,37293.5,37302.7,37285.2,37260.9,2.20574397,2.20574397
2908,2022-01-19 00:54:00,37271.2,37287.0,37286.9,37286.9,6.49161526,6.49161526
2909,2022-01-19 00:57:00,37287.0,37370.7,37353.4,37362.8,11.08778999,11.08778999
2910,2022-01-19 01:00:00,37352.6,37356.8,37340.0,37354.8,7.35828685,7.35828685
2911,2022-01-19 01:03:00,37345.4,37362.9,37353.0,37339.9,8.800296450000001,8.800296450000001
2912,2022-01-19 01:06:00,37339.8,37362.5,37351.7,37354.5,7.03719633,7.03719633
2913,2022-01-19 01:09:00,37351.0,37394.8,37363.5,37394.8,3.04445226,3.04445226
2914,2022-01-19 01:12:00,37399.8,37420.5,37413.9,37416.0,0.66836578,0.66836578
2915,2022-01-19 01:15:00,37420.5,37464.7,37420.6,37464.7,0.14280725,0.14280725
2916,2022-01-19 01:18:00,37456.9,37482.5,37471.4,37453.4,0.05809617,0.05809617
2917,2022-01-19 01:21:00,37456.8,37456.8,37439.8,37439.8,0.10292678999999999,0.10292678999999999
2918,2022-01-19 01:24:00,37439.8,37439.8,37439.8,37439.8,0.00452821,0.00452821
2919,2022-01-19 01:27:00,37437.3,37439.8,37439.8,37439.8,0.03650547,0.03650547
2920,2022-01-19 01:30:00,37439.8,37482.6,37470.1,37482.6,0.09311067,0.09311067
2921,2022-01-19 01:33:00,37482.6,37506.3,37498.8,37489.4,2.20481791,2.20481791
2922,2022-01-19 01:36:00,37486.8,37514.5,37488.2,37514.5,3.85479759,3.85479759
2923,2022-01-19 01:39:00,37509.4,37509.5,37471.3,37471.3,2.37932717,2.37932717
2924,2022-01-19 01:42:00,37471.3,37471.3,37462.4,37462.5,8.92289979,8.92289979
2925,2022-01-19 01:45:00,37457.8,37505.3,37447.6,37505.3,13.72587046,13.72587046
2926,2022-01-19 01:48:00,37523.1,37524.6,37504.9,37473.5,12.49003558,12.49003558
2927,2022-01-19 01:51:00,37474.7,37482.4,37474.1,37474.1,9.79315382,9.79315382
2928,2022-01-19 01:54:00,37474.1,37490.8,37484.3,37490.8,16.21753882,16.21753882
2929,2022-01-19 01:57:00,37490.9,37516.0,37497.8,37516.0,15.689653580000002,15.689653580000002
2930,2022-01-19 02:00:00,37501.3,37523.2,37514.3,37523.2,12.42940208,12.42940208
2931,2022-01-19 02:03:00,37531.3,37534.4,37526.7,37518.3,19.74733969,19.74733969
2932,2022-01-19 02:06:00,37519.3,37526.2,37517.3,37490.4,15.18458251,15.18458251
2933,2022-01-19 02:09:00,37490.5,37490.5,37482.4,37484.9,15.33835363,15.33835363
2934,2022-01-19 02:12:00,37486.6,37527.4,37501.6,37523.8,20.27578518,20.27578518
2935,2022-01-19 02:15:00,37528.1,37537.9,37535.6,37525.3,11.96026947,11.96026947
2936,2022-01-19 02:18:00,37533.0,37578.0,37539.4,37570.8,14.654493689999999,14.654493689999999
2937,2022-01-19 02:21:00,37569.4,37569.4,37544.7,37544.7,5.63249215,5.63249215
2938,2022-01-19 02:24:00,37533.2,37533.2,37511.1,37511.0,0.34663475,0.34663475
2939,2022-01-19 02:27:00,37510.4,37510.4,37497.9,37497.9,0.012279,0.012279
2940,2022-01-19 02:30:00,37497.9,37497.9,37483.5,37480.1,0.05181854,0.05181854
2941,2022-01-19 02:33:00,37480.1,37485.3,37480.1,37480.1,0.03132138,0.03132138
2942,2022-01-19 02:36:00,37482.5,37482.5,37480.1,37480.1,0.00236544,0.00236544
2943,2022-01-19 02:39:00,37480.0,37480.0,37470.1,37470.1,1.22951692,1.22951692
2944,2022-01-19 02:42:00,37470.1,37475.2,37470.1,37452.6,5.83403416,5.83403416
2945,2022-01-19 02:45:00,37452.6,37452.9,37452.9,37424.3,7.402582689999999,7.402582689999999
2946,2022-01-19 02:48:00,37424.3,37436.5,37422.9,37436.5,5.54836436,5.54836436
2947,2022-01-19 02:51:00,37436.5,37436.5,37404.1,37404.1,5.9671521599999995,5.9671521599999995
2948,2022-01-19 02:54:00,37408.7,37414.0,37403.3,37400.1,6.00824905,6.00824905
2949,2022-01-19 02:57:00,37400.1,37409.2,37403.9,37406.6,4.8454773499999995,4.8454773499999995
2950,2022-01-19 03:00:00,37406.5,37431.5,37409.9,37407.7,6.26911255,6.26911255
2951,2022-01-19 03:03:00,37410.9,37416.3,37410.5,37400.1,4.276555630000001,4.276555630000001
2952,2022-01-19 03:06:00,37400.0,37400.0,37375.6,37375.6,4.24925261,4.24925261
2953,2022-01-19 03:09:00,37375.8,37375.8,37375.7,37375.8,0.00875256,0.00875256
2954,2022-01-19 03:12:00,37375.8,37396.0,37387.2,37387.2,0.01681235,0.01681235
2955,2022-01-19 03:15:00,37386.4,37386.4,37375.6,37375.6,0.00030000000000000003,0.00030000000000000003
2956,2022-01-19 03:18:00,37380.9,37381.5,37380.9,37381.5,0.011938139999999998,0.011938139999999998
2957,2022-01-19 03:21:00,37381.5,37394.5,37357.7,37357.7,1.42574824,1.42574824
2958,2022-01-19 03:24:00,37357.8,37357.8,37347.5,37351.5,4.9393581499999994,4.9393581499999994
2959,2022-01-19 03:27:00,37355.2,37356.3,37344.9,37341.3,18.62552753,18.62552753
2960,2022-01-19 03:30:00,37341.7,37382.0,37342.1,37382.0,1.5416986,1.5416986
2961,2022-01-19 03:33:00,37378.7,37381.6,37336.2,37331.7,4.91798932,4.91798932
2962,2022-01-19 03:36:00,37331.8,37331.8,37144.1,37112.4,33.62234832,33.62234832
2963,2022-01-19 03:39:00,37111.1,37112.5,37060.4,37037.7,10.2216816,10.2216816
2964,2022-01-19 03:42:00,37020.2,37020.2,36982.2,36966.7,0.32414736,0.32414736
2965,2022-01-19 03:45:00,36971.0,36971.0,36944.5,36918.7,1.60698809,1.60698809
2966,2022-01-19 03:48:00,36915.4,36921.6,36873.8,36833.8,0.78573779,0.78573779
2967,2022-01-19 03:51:00,36834.3,36834.3,36797.3,36797.3,0.39021574,0.39021574
2968,2022-01-19 03:54:00,36794.6,36987.0,36778.8,36987.0,11.10051791,11.10051791
2969,2022-01-19 03:57:00,36984.5,37052.0,36929.8,36911.6,5.12652924,5.12652924
2970,2022-01-19 04:00:00,36889.6,36899.6,36887.0,36868.3,0.16689641,0.16689641
2971,2022-01-19 04:03:00,36888.1,36928.1,36890.7,36868.3,0.7978908100000001,0.7978908100000001
2972,2022-01-19 04:06:00,36891.2,36895.9,36852.4,36852.4,0.07703494,0.07703494
2973,2022-01-19 04:09:00,36858.6,36858.6,36828.3,36828.3,0.40449051999999996,0.40449051999999996
2974,2022-01-19 04:12:00,36820.9,36820.9,36795.0,36798.0,0.17567006000000002,0.17567006000000002
2975,2022-01-19 04:15:00,36808.4,36808.4,36769.9,36801.5,0.30275776,0.30275776
2976,2022-01-19 04:18:00,36801.4,36871.2,36822.1,36871.2,0.15460338,0.15460338
2977,2022-01-19 04:21:00,36866.2,36866.2,36825.0,36838.0,0.39647172,0.39647172
2978,2022-01-19 04:24:00,36822.1,36822.1,36777.8,36777.7,0.07326211,0.07326211
2979,2022-01-19 04:27:00,36768.5,36790.1,36778.4,36789.4,11.84201423,11.84201423
2980,2022-01-19 04:30:00,36765.3,36818.0,36775.7,36818.0,17.905875130000002,17.905875130000002
2981,2022-01-19 04:33:00,36826.6,36826.6,36824.9,36814.8,13.0657729,13.0657729
2982,2022-01-19 04:36:00,36835.1,36844.0,36837.7,36817.9,17.68689018,17.68689018
2983,2022-01-19 04:39:00,36818.1,36864.3,36818.1,36864.2,17.63394476,17.63394476
2984,2022-01-19 04:42:00,36866.3,36871.3,36860.0,36855.2,12.932594009999999,12.932594009999999
2985,2022-01-19 04:45:00,36851.9,36866.9,36847.0,36866.8,16.40969835,16.40969835
2986,2022-01-19 04:48:00,36866.8,36866.8,36843.4,36858.6,21.592119609999997,21.592119609999997
2987,2022-01-19 04:51:00,36858.6,36880.1,36865.2,36858.8,28.694339139999997,28.694339139999997
2988,2022-01-19 04:54:00,36858.8,36872.4,36860.9,36872.4,18.268648929999998,18.268648929999998
2989,2022-01-19 04:57:00,36874.3,36899.0,36879.4,36887.7,16.816651229999998,16.816651229999998
2990,2022-01-19 05:00:00,36887.7,36887.7,36866.6,36866.5,17.23521338,17.23521338
2991,2022-01-19 05:03:00,36866.5,36903.4,36866.6,36903.4,22.03911778,22.03911778
2992,2022-01-19 05:06:00,36903.7,36928.0,36926.9,36902.9,20.19535201,20.19535201
2993,2022-01-19 05:09:00,36902.9,36930.6,36926.0,36929.0,12.43390733,12.43390733
2994,2022-01-19 05:12:00,36929.0,36930.1,36929.2,36927.6,18.62532127,18.62532127
2995,2022-01-19 05:15:00,36922.9,36949.8,36930.2,36930.8,18.69416794,18.69416794
2996,2022-01-19 05:18:00,36931.6,36933.6,36931.0,36917.2,26.48087092,26.48087092
2997,2022-01-19 05:21:00,36914.2,36918.1,36903.9,36893.6,17.42432723,17.42432723
2998,2022-01-19 05:24:00,36897.4,36922.6,36910.1,36920.8,24.68902656,24.68902656
2999,2022-01-19 05:27:00,36915.9,36935.3,36917.0,36935.3,7.993316640000001,7.993316640000001
3000,2022-01-19 05:30:00,36937.2,36945.7,36940.9,36945.6,10.98629367,10.98629367
3001,2022-01-19 05:33:00,36945.7,36945.9,36923.7,36917.0,16.12059253,16.12059253
3002,2022-01-19 05:36:00,36917.1,36917.1,36899.0,36897.8,18.87190849,18.87190849
3003,2022-01-19 05:39:00,36890.8,36914.2,36890.8,36904.3,17.42271337,17.42271337
3004,2022-01-19 05:42:00,36903.3,36911.0,36903.5,36889.5,20.62613352,20.62613352
3005,2022-01-19 05:45:00,36886.4,36888.0,36874.1,36879.8,19.27343086,19.27343086
3006,2022-01-19 05:48:00,36875.1,36887.5,36852.4,36843.8,15.55562473,15.55562473
3007,2022-01-19 05:51:00,36843.5,36895.4,36860.8,36893.9,8.83491413,8.83491413
3008,2022-01-19 05:54:00,36894.6,36911.5,36896.2,36911.5,3.9572123899999996,3.9572123899999996
3009,2022-01-19 05:57:00,36912.4,36912.4,36889.7,36881.6,10.688838930000001,10.688838930000001
3010,2022-01-19 06:00:00,36879.5,36926.0,36880.6,36925.4,12.813871890000001,12.813871890000001
3011,2022-01-19 06:03:00,36925.4,36925.6,36888.1,36882.8,14.09848414,14.09848414
3012,2022-01-19 06:06:00,36881.4,36915.3,36899.3,36912.1,10.097853109999999,10.097853109999999
3013,2022-01-19 06:09:00,36909.8,36945.4,36915.3,36945.4,6.482767450000001,6.482767450000001
3014,2022-01-19 06:12:00,36927.3,36956.4,36945.0,36956.4,6.22824915,6.22824915
3015,2022-01-19 06:15:00,36956.4,36981.4,36979.3,36975.8,13.95623839,13.95623839
3016,2022-01-19 06:18:00,36975.8,36987.0,36966.0,36987.0,6.779451269999999,6.779451269999999
3017,2022-01-19 06:21:00,36988.2,36988.2,36973.8,36968.0,9.10113442,9.10113442
3018,2022-01-19 06:24:00,36960.4,36963.7,36949.9,36956.3,16.60045405,16.60045405
3019,2022-01-19 06:27:00,36956.5,36963.3,36963.1,36958.4,11.41030634,11.41030634
3020,2022-01-19 06:30:00,36959.5,36967.2,36904.3,36895.6,24.55467815,24.55467815
3021,2022-01-19 06:33:00,36895.6,36912.7,36893.5,36876.3,30.556523159999998,30.556523159999998
3022,2022-01-19 06:36:00,36876.5,36898.6,36889.6,36874.5,8.27771488,8.27771488
3023,2022-01-19 06:39:00,36875.6,36895.7,36875.6,36888.5,3.8217712,3.8217712
3024,2022-01-19 06:42:00,36888.3,36940.8,36888.6,36940.8,3.74765469,3.74765469
3025,2022-01-19 06:45:00,36945.7,36948.5,36926.1,36948.5,3.44501467,3.44501467
3026,2022-01-19 06:48:00,36948.5,36948.5,36948.3,36939.6,0.63608654,0.63608654
3027,2022-01-19 06:51:00,36939.6,36939.6,36938.3,36893.5,0.3669545,0.3669545
3028,2022-01-19 06:54:00,36889.3,36892.3,36870.8,36891.6,0.89508049,0.89508049
3029,2022-01-19 06:57:00,36891.6,36904.2,36885.3,36858.5,0.72566029,0.72566029
3030,2022-01-19 07:00:00,36858.2,36858.2,36841.0,36840.8,0.82944123,0.82944123
3031,2022-01-19 07:03:00,36840.9,36841.0,36789.2,36779.5,0.8215215900000001,0.8215215900000001
3032,2022-01-19 07:06:00,36778.3,36782.5,36769.2,36720.9,1.89865351,1.89865351
3033,2022-01-19 07:09:00,36719.9,36735.5,36714.8,36698.0,2.24340571,2.24340571
3034,2022-01-19 07:12:00,36698.0,36698.0,36639.5,36593.3,5.323182350000001,5.323182350000001
3035,2022-01-19 07:15:00,36589.3,36633.9,36595.5,36535.6,3.86986388,3.86986388
3036,2022-01-19 07:18:00,36535.4,36535.4,36510.1,36519.6,8.12668316,8.12668316
3037,2022-01-19 07:21:00,36516.6,36520.8,36494.5,36480.1,0.43973204000000005,0.43973204000000005
3038,2022-01-19 07:24:00,36480.1,36516.2,36491.1,36510.3,0.42244696,0.42244696
3039,2022-01-19 07:27:00,36509.3,36510.2,36485.0,36478.7,1.65277137,1.65277137
3040,2022-01-19 07:30:00,36480.3,36539.9,36509.1,36490.1,3.97761496,3.97761496
3041,2022-01-19 07:33:00,36490.1,36497.5,36490.1,36474.1,12.95465267,12.95465267
3042,2022-01-19 07:36:00,36485.0,36505.3,36483.0,36483.0,0.6508970000000001,0.6508970000000001
3043,2022-01-19 07:39:00,36483.0,36483.0,36476.6,36428.7,2.61343204,2.61343204
3044,2022-01-19 07:42:00,36437.1,36454.9,36442.3,36430.4,5.663830819999999,5.663830819999999
3045,2022-01-19 07:45:00,36426.1,36435.9,36426.1,36379.1,3.073458,3.073458
3046,2022-01-19 07:48:00,36377.3,36430.3,36399.8,36421.9,1.6743648999999998,1.6743648999999998
3047,2022-01-19 07:51:00,36423.4,36490.2,36448.1,36422.4,2.17314818,2.17314818
3048,2022-01-19 07:54:00,36422.2,36430.7,36422.2,36424.9,4.5661991099999995,4.5661991099999995
3049,2022-01-19 07:57:00,36424.9,36424.9,36420.7,36400.1,1.0086046,1.0086046
3050,2022-01-19 08:00:00,36402.3,36425.0,36421.3,36425.0,0.80705514,0.80705514
3051,2022-01-19 08:03:00,36425.0,36461.8,36415.4,36400.1,6.36268618,6.36268618
3052,2022-01-19 08:06:00,36400.0,36458.4,36400.1,36415.4,7.06601465,7.06601465
3053,2022-01-19 08:09:00,36410.8,36430.2,36426.2,36426.4,18.398337910000002,18.398337910000002
3054,2022-01-19 08:12:00,36421.6,36514.7,36455.5,36496.4,5.8327515100000005,5.8327515100000005
3055,2022-01-19 08:15:00,36497.4,36529.0,36509.4,36529.0,3.66633105,3.66633105
3056,2022-01-19 08:18:00,36526.7,36539.0,36531.4,36539.0,6.24745042,6.24745042
3057,2022-01-19 08:21:00,36533.8,36539.9,36500.1,36475.8,2.3692923599999998,2.3692923599999998
3058,2022-01-19 08:24:00,36475.7,36487.5,36462.9,36475.0,0.55353726,0.55353726
3059,2022-01-19 08:27:00,36475.1,36485.1,36436.3,36430.5,2.51969126,2.51969126
3060,2022-01-19 08:30:00,36434.7,36456.8,36447.9,36415.4,0.90289422,0.90289422
3061,2022-01-19 08:33:00,36410.7,36410.7,36400.5,36401.7,2.03149525,2.03149525
3062,2022-01-19 08:36:00,36408.1,36420.2,36354.9,36415.6,7.558528689999999,7.558528689999999
3063,2022-01-19 08:39:00,36420.2,36420.2,36399.2,36399.9,1.77829812,1.77829812
3064,2022-01-19 08:42:00,36400.0,36468.2,36400.0,36468.2,4.40399769,4.40399769
3065,2022-01-19 08:45:00,36468.2,36486.3,36464.9,36486.3,4.32495376,4.32495376
3066,2022-01-19 08:48:00,36485.8,36485.8,36468.7,36463.2,1.0173251300000001,1.0173251300000001
3067,2022-01-19 08:51:00,36463.2,36468.5,36463.2,36454.4,1.10470223,1.10470223
3068,2022-01-19 08:54:00,36450.0,36549.9,36462.1,36549.4,1.67390757,1.67390757
3069,2022-01-19 08:57:00,36549.4,36549.4,36543.6,36525.3,2.53023057,2.53023057
3070,2022-01-19 09:00:00,36524.0,36530.3,36527.3,36520.1,4.0888973,4.0888973
3071,2022-01-19 09:03:00,36520.1,36549.8,36520.2,36549.8,2.78753776,2.78753776
3072,2022-01-19 09:06:00,36549.7,36633.9,36555.1,36633.9,4.35528576,4.35528576
3073,2022-01-19 09:09:00,36634.0,36652.8,36625.3,36624.5,3.8794382300000003,3.8794382300000003
3074,2022-01-19 09:12:00,36624.5,36655.7,36636.9,36636.8,0.79220423,0.79220423
3075,2022-01-19 09:15:00,36636.9,36645.5,36623.8,36595.4,2.94239927,2.94239927
3076,2022-01-19 09:18:00,36601.6,36624.7,36601.6,36624.7,0.98683921,0.98683921
3077,2022-01-19 09:21:00,36624.7,36646.8,36630.2,36638.6,1.95812019,1.95812019
3078,2022-01-19 09:24:00,36634.1,36675.4,36644.2,36673.8,0.46689887999999996,0.46689887999999996
3079,2022-01-19 09:27:00,36673.5,36675.3,36670.1,36670.0,0.31478017999999997,0.31478017999999997
3080,2022-01-19 09:30:00,36670.1,36670.1,36617.1,36599.5,1.71015024,1.71015024
3081,2022-01-19 09:33:00,36599.5,36632.5,36599.5,36615.1,0.73021912,0.73021912
3082,2022-01-19 09:36:00,36615.1,36615.2,36615.1,36615.2,1.00933636,1.00933636
3083,2022-01-19 09:39:00,36615.2,36615.2,36600.2,36600.2,14.24281976,14.24281976
3084,2022-01-19 09:42:00,36600.2,36687.8,36623.0,36687.8,0.8279582600000001,0.8279582600000001
3085,2022-01-19 09:45:00,36687.8,36687.8,36673.8,36673.8,3.8971107700000003,3.8971107700000003
3086,2022-01-19 09:48:00,36673.8,36673.8,36644.4,36632.7,1.66960854,1.66960854
3087,2022-01-19 09:51:00,36644.9,36685.8,36673.0,36685.8,2.18491926,2.18491926
3088,2022-01-19 09:54:00,36685.8,36695.0,36686.0,36695.0,1.50499648,1.50499648
3089,2022-01-19 09:57:00,36695.0,36745.0,36695.0,36702.4,18.404113839999997,18.404113839999997
3090,2022-01-19 10:00:00,36702.3,36733.9,36705.2,36702.2,29.015392409999997,29.015392409999997
3091,2022-01-19 10:03:00,36702.3,36714.9,36702.3,36710.3,1.7742749899999999,1.7742749899999999
3092,2022-01-19 10:06:00,36702.3,36706.0,36702.5,36702.4,5.95814358,5.95814358
3093,2022-01-19 10:09:00,36697.4,36697.4,36668.4,36655.8,0.5746548499999999,0.5746548499999999
3094,2022-01-19 10:12:00,36655.8,36661.8,36655.8,36657.5,8.13698638,8.13698638
3095,2022-01-19 10:15:00,36657.5,36660.6,36588.3,36588.2,6.363111630000001,6.363111630000001
3096,2022-01-19 10:18:00,36588.3,36611.6,36581.1,36581.1,0.85437241,0.85437241
3097,2022-01-19 10:21:00,36590.3,36645.3,36623.8,36645.3,0.6196442,0.6196442
3098,2022-01-19 10:24:00,36645.3,36657.9,36650.6,36630.1,2.39131998,2.39131998
3099,2022-01-19 10:27:00,36630.1,36630.1,36591.1,36583.0,4.7653753199999995,4.7653753199999995
3100,2022-01-19 10:30:00,36583.0,36597.5,36583.1,36597.5,4.63652633,4.63652633
3101,2022-01-19 10:33:00,36597.5,36597.5,36597.5,36597.4,16.77241895,16.77241895
3102,2022-01-19 10:36:00,36597.4,36611.9,36597.5,36597.1,7.60588733,7.60588733
3103,2022-01-19 10:39:00,36597.1,36600.5,36595.7,36600.3,11.789589840000001,11.789589840000001
3104,2022-01-19 10:42:00,36600.3,36600.3,36578.8,36567.4,6.2881592600000005,6.2881592600000005
3105,2022-01-19 10:45:00,36570.7,36577.3,36520.0,36475.1,6.708997639999999,6.708997639999999
3106,2022-01-19 10:48:00,36458.9,36494.1,36470.9,36494.1,3.8837740899999997,3.8837740899999997
3107,2022-01-19 10:51:00,36494.0,36555.0,36534.3,36555.0,2.00327107,2.00327107
3108,2022-01-19 10:54:00,36555.0,36556.3,36548.4,36508.9,3.3686355199999998,3.3686355199999998
3109,2022-01-19 10:57:00,36508.9,36529.0,36519.0,36529.0,1.65661944,1.65661944
3110,2022-01-19 11:00:00,36529.0,36645.3,36529.0,36645.3,5.37715156,5.37715156
3111,2022-01-19 11:03:00,36645.3,36670.3,36655.9,36670.3,27.53918066,27.53918066
3112,2022-01-19 11:06:00,36667.6,36948.4,36733.6,36932.4,18.60105929,18.60105929
3113,2022-01-19 11:09:00,36946.5,36946.5,36848.3,36843.5,4.41977147,4.41977147
3114,2022-01-19 11:12:00,36844.6,37124.6,36948.4,37088.1,6.1134185,6.1134185
3115,2022-01-19 11:15:00,37078.7,37200.0,37181.0,37123.1,7.010720579999999,7.010720579999999
3116,2022-01-19 11:18:00,37109.9,37123.1,37071.1,37046.1,1.75547121,1.75547121
3117,2022-01-19 11:21:00,37044.7,37080.6,37041.6,37026.0,3.1167621499999996,3.1167621499999996
3118,2022-01-19 11:24:00,37019.6,37025.0,36979.4,36988.7,5.43240459,5.43240459
3119,2022-01-19 11:27:00,36991.9,36991.9,36959.4,36951.7,1.4901493600000002,1.4901493600000002
3120,2022-01-19 11:30:00,36951.6,36983.8,36968.8,36981.4,2.9094206600000003,2.9094206600000003
3121,2022-01-19 11:33:00,36980.8,37000.0,36999.9,36989.7,4.06682072,4.06682072
3122,2022-01-19 11:36:00,36989.7,36997.1,36966.4,36997.1,0.72148084,0.72148084
3123,2022-01-19 11:39:00,37000.0,37021.0,37000.0,37011.9,1.04032989,1.04032989
3124,2022-01-19 11:42:00,37040.6,37118.9,37075.9,37067.9,0.9773832900000001,0.9773832900000001
3125,2022-01-19 11:45:00,37086.4,37096.8,37062.5,37047.3,7.44292718,7.44292718
3126,2022-01-19 11:48:00,37047.4,37051.0,37046.1,37019.8,1.18586875,1.18586875
3127,2022-01-19 11:51:00,37019.8,37021.5,37016.0,37016.0,1.3243374399999999,1.3243374399999999
3128,2022-01-19 11:54:00,37003.9,37029.7,37017.8,37011.9,3.01919241,3.01919241
3129,2022-01-19 11:57:00,37011.9,37062.5,37027.5,37061.9,1.1955361500000001,1.1955361500000001
3130,2022-01-19 12:00:00,37062.0,37099.0,37098.8,37098.3,1.0765055000000001,1.0765055000000001
3131,2022-01-19 12:03:00,37099.0,37149.9,37099.0,37134.3,1.33233629,1.33233629
3132,2022-01-19 12:06:00,37134.3,37280.9,37254.2,37270.2,6.2281976000000006,6.2281976000000006
