,Unnamed: 0,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,WindDirDegrees,energyConsumption,Date,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
1532,1532,4.4,-7.8,41.0,1008.1,16.1,270.0,27.6721,2012-03-04 20:00:00,-0.8660254037844386,0.5000000000000001,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
1533,1533,3.3,-6.1,51.0,1008.7,16.1,270.0,27.25535,2012-03-04 21:00:00,-0.7071067811865477,0.7071067811865474,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
1534,1534,2.8,-6.1,52.0,1009.4,16.1,270.0,27.25535,2012-03-04 22:00:00,-0.5000000000000004,0.8660254037844384,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
1535,1535,2.8,-5.6,54.0,1009.6,16.1,270.0,26.92195,2012-03-04 23:00:00,-0.25881904510252157,0.9659258262890681,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17
1536,1536,2.2,-6.1,55.0,1010.4,16.1,270.0,26.58855,2012-03-05 00:00:00,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1537,1537,2.2,-6.7,52.0,1011.2,16.1,270.0,26.42185,2012-03-05 01:00:00,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1538,1538,1.7,-6.7,54.0,1011.8,16.1,270.0,26.5052,2012-03-05 02:00:00,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1539,1539,1.1,-7.8,52.0,1012.4,16.1,270.0,26.75525,2012-03-05 03:00:00,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1540,1540,0.6,-7.8,54.0,1013.2,16.1,260.0,26.75525,2012-03-05 04:00:00,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1541,1541,0.0,-7.2,59.0,1013.9,16.1,250.0,31.08945,2012-03-05 05:00:00,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1542,1542,-1.1,-6.7,66.0,1014.7,16.1,0.0,38.6742583333,2012-03-05 06:00:00,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1543,1543,1.1,-4.4,67.0,1016.1,16.1,0.0,45.59225,2012-03-05 07:00:00,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1544,1544,2.8,-6.7,50.0,1016.9,16.1,270.0,49.59305,2012-03-05 08:00:00,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1545,1545,3.9,-6.7,46.0,1017.4,16.1,280.0,55.0108,2012-03-05 09:00:00,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1546,1546,5.0,-6.7,43.0,1017.5,16.1,240.0,54.6774,2012-03-05 10:00:00,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1547,1547,5.0,-7.2,41.0,1017.8,16.1,290.0,56.59445,2012-03-05 11:00:00,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1548,1548,5.6,-6.7,41.0,1017.5,16.1,310.0,57.59465,2012-03-05 12:00:00,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1549,1549,6.1,-7.8,37.0,1017.4,16.1,0.0,58.09475,2012-03-05 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1550,1550,6.1,-8.9,34.0,1017.8,16.1,0.0,57.26125,2012-03-05 14:00:00,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1551,1551,6.7,-8.9,32.0,1018.5,16.1,310.0,55.3442,2012-03-05 15:00:00,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1552,1552,6.7,-9.4,31.0,1019.4,16.1,320.0,53.3438,2012-03-05 16:00:00,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1553,1553,5.6,-10.0,32.0,1020.7,16.1,310.0,49.75975,2012-03-05 17:00:00,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1554,1554,4.4,-11.1,32.0,1022.3,16.1,320.0,43.4251583333,2012-03-05 18:00:00,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1555,1555,3.9,-11.1,33.0,1023.7,16.1,320.0,39.1743666667,2012-03-05 19:00:00,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1556,1556,2.2,-10.0,41.0,1025.3,16.1,320.0,36.75725,2012-03-05 20:00:00,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1557,1557,1.7,-10.6,40.0,1026.9,16.1,360.0,33.58995,2012-03-05 21:00:00,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1558,1558,1.1,-12.2,37.0,1028.5,16.1,340.0,31.1728,2012-03-05 22:00:00,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1559,1559,-0.6,-11.7,43.0,1029.5,16.1,350.0,28.5056,2012-03-05 23:00:00,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
1560,1560,-0.6,-14.4,35.0,1030.6,16.1,340.0,28.1722,2012-03-06 00:00:00,0.0,1.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1561,1561,-1.1,-13.3,40.0,1031.6,16.1,340.0,27.75545,2012-03-06 01:00:00,0.25881904510252074,0.9659258262890683,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1562,1562,-1.7,-13.3,41.0,1032.3,16.1,340.0,27.58875,2012-03-06 02:00:00,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1563,1563,-2.8,-12.2,49.0,1033.4,16.1,330.0,27.6721,2012-03-06 03:00:00,0.7071067811865475,0.7071067811865476,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1564,1564,-2.8,-12.8,47.0,1034.4,16.1,0.0,28.1722,2012-03-06 04:00:00,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1565,1565,-3.9,-12.2,53.0,1035.6,16.1,0.0,31.6729,2012-03-06 05:00:00,0.9659258262890683,0.25881904510252074,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1566,1566,-5.0,-11.1,63.0,1036.3,16.1,0.0,40.4246083333,2012-03-06 06:00:00,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1567,1567,-1.1,-12.2,43.0,1037.5,16.1,300.0,46.1757,2012-03-06 07:00:00,0.9659258262890683,-0.25881904510252063,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1568,1568,0.0,-11.7,42.0,1038.4,16.1,0.0,50.75995,2012-03-06 08:00:00,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1569,1569,1.1,-11.1,40.0,1038.4,16.1,340.0,56.1777,2012-03-06 09:00:00,0.7071067811865476,-0.7071067811865475,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1570,1570,2.8,-11.7,34.0,1038.1,16.1,350.0,58.1781,2012-03-06 10:00:00,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1571,1571,3.9,-11.7,32.0,1038.1,16.1,260.0,58.3448,2012-03-06 11:00:00,0.258819045102521,-0.9659258262890682,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1572,1572,5.0,-12.2,28.0,1036.9,16.1,0.0,59.09495,2012-03-06 12:00:00,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1573,1573,5.6,-12.8,26.0,1035.9,16.1,270.0,58.1781,2012-03-06 13:00:00,-0.2588190451025208,-0.9659258262890683,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1574,1574,6.7,-10.6,28.0,1035.6,16.1,0.0,57.8447,2012-03-06 14:00:00,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1575,1575,6.7,-11.7,26.0,1035.4,16.1,250.0,55.92765,2012-03-06 15:00:00,-0.7071067811865471,-0.7071067811865479,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1576,1576,6.7,-10.6,28.0,1035.6,16.1,220.0,54.09395,2012-03-06 16:00:00,-0.8660254037844384,-0.5000000000000004,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1577,1577,5.6,-10.0,32.0,1035.7,16.1,220.0,50.25985,2012-03-06 17:00:00,-0.9659258262890683,-0.25881904510252063,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1578,1578,3.3,-8.3,43.0,1036.0,16.1,200.0,43.59185,2012-03-06 18:00:00,-1.0,-1.8369701987210297e-16,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1579,1579,2.8,-7.2,48.0,1036.2,16.1,190.0,39.2577166667,2012-03-06 19:00:00,-0.9659258262890684,0.2588190451025203,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1580,1580,1.7,-5.6,59.0,1036.7,16.1,190.0,36.25715,2012-03-06 20:00:00,-0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1581,1581,1.1,-4.4,67.0,1036.7,16.1,0.0,33.3399,2012-03-06 21:00:00,-0.7071067811865477,0.7071067811865474,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1582,1582,1.1,-3.9,70.0,1036.6,16.1,190.0,30.3393,2012-03-06 22:00:00,-0.5000000000000004,0.8660254037844384,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1583,1583,,,,,,,28.75565,2012-03-06 23:00:00,-0.25881904510252157,0.9659258262890681,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
1584,1584,0.0,-3.3,79.0,1036.5,16.1,0.0,28.5056,2012-03-07 00:00:00,0.0,1.0,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1585,1585,0.0,-3.3,79.0,1036.1,16.1,180.0,28.42225,2012-03-07 01:00:00,0.25881904510252074,0.9659258262890683,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1586,1586,0.0,-3.3,79.0,1035.5,16.1,0.0,28.58895,2012-03-07 02:00:00,0.49999999999999994,0.8660254037844387,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1587,1587,-1.1,-3.3,85.0,1035.1,16.1,0.0,28.5056,2012-03-07 03:00:00,0.7071067811865475,0.7071067811865476,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1588,1588,-0.6,-3.3,82.0,1034.8,16.1,170.0,28.839,2012-03-07 04:00:00,0.8660254037844386,0.5000000000000001,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1589,1589,-0.6,-3.3,82.0,1035.1,16.1,0.0,32.58975,2012-03-07 05:00:00,0.9659258262890683,0.25881904510252074,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1590,1590,0.0,-2.2,85.0,1034.8,16.1,0.0,39.7578083333,2012-03-07 06:00:00,1.0,6.123233995736766e-17,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1591,1591,3.9,-0.6,73.0,1035.1,16.1,0.0,45.6756,2012-03-07 07:00:00,0.9659258262890683,-0.25881904510252063,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1592,1592,8.3,-0.6,54.0,1034.7,16.1,210.0,49.8431,2012-03-07 08:00:00,0.8660254037844387,-0.4999999999999998,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1593,1593,10.6,-1.1,44.0,1034.4,16.1,220.0,55.8443,2012-03-07 09:00:00,0.7071067811865476,-0.7071067811865475,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1594,1594,12.8,-1.7,37.0,1033.7,16.1,230.0,59.09495,2012-03-07 10:00:00,0.49999999999999994,-0.8660254037844387,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1595,1595,13.9,-1.7,34.0,1032.7,16.1,240.0,60.0118,2012-03-07 11:00:00,0.258819045102521,-0.9659258262890682,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1596,1596,16.1,-1.1,31.0,1031.4,16.1,230.0,60.3452,2012-03-07 12:00:00,1.2246467991473532e-16,-1.0,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1597,1597,17.2,-0.6,30.0,1030.2,16.1,210.0,59.42835,2012-03-07 13:00:00,-0.2588190451025208,-0.9659258262890683,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1598,1598,17.2,-1.1,29.0,1029.7,16.1,220.0,58.3448,2012-03-07 14:00:00,-0.4999999999999997,-0.8660254037844388,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1599,1599,17.2,0.0,31.0,1029.3,16.1,210.0,58.1781,2012-03-07 15:00:00,-0.7071067811865471,-0.7071067811865479,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1600,1600,16.7,1.1,35.0,1028.8,16.1,210.0,56.3444,2012-03-07 16:00:00,-0.8660254037844384,-0.5000000000000004,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1601,1601,15.6,2.8,42.0,1028.8,16.1,200.0,52.26025,2012-03-07 17:00:00,-0.9659258262890683,-0.25881904510252063,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1602,1602,14.4,5.0,53.0,1028.8,16.1,200.0,45.0088,2012-03-07 18:00:00,-1.0,-1.8369701987210297e-16,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1603,1603,14.4,5.6,56.0,1028.5,16.1,200.0,38.590925,2012-03-07 19:00:00,-0.9659258262890684,0.2588190451025203,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1604,1604,12.8,6.1,64.0,1028.7,16.1,190.0,35.8404,2012-03-07 20:00:00,-0.8660254037844386,0.5000000000000001,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1605,1605,11.7,6.7,71.0,1028.4,16.1,190.0,31.75625,2012-03-07 21:00:00,-0.7071067811865477,0.7071067811865474,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1606,1606,12.2,6.7,69.0,1027.7,16.1,190.0,29.0057,2012-03-07 22:00:00,-0.5000000000000004,0.8660254037844384,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1607,1607,,,,,,,27.58875,2012-03-07 23:00:00,-0.25881904510252157,0.9659258262890681,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
1608,1608,12.2,6.7,69.0,1027.2,16.1,0.0,27.0053,2012-03-08 00:00:00,0.0,1.0,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1609,1609,11.7,6.7,71.0,1027.3,16.1,210.0,26.92195,2012-03-08 01:00:00,0.25881904510252074,0.9659258262890683,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1610,1610,,,,,,,27.8388,2012-03-08 02:00:00,0.49999999999999994,0.8660254037844387,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1611,1611,11.1,7.2,77.0,1026.3,16.1,0.0,27.92215,2012-03-08 03:00:00,0.7071067811865475,0.7071067811865476,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1612,1612,12.2,7.8,75.0,1026.3,16.1,210.0,28.5056,2012-03-08 04:00:00,0.8660254037844386,0.5000000000000001,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1613,1613,12.2,7.8,75.0,1026.1,16.1,210.0,31.0061,2012-03-08 05:00:00,0.9659258262890683,0.25881904510252074,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1614,1614,12.8,8.3,74.0,1025.6,16.1,210.0,38.7576083333,2012-03-08 06:00:00,1.0,6.123233995736766e-17,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1615,1615,13.9,8.3,69.0,1025.2,16.1,210.0,45.0088,2012-03-08 07:00:00,0.9659258262890683,-0.25881904510252063,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1616,1616,15.6,8.9,64.0,1024.4,16.1,220.0,48.8429,2012-03-08 08:00:00,0.8660254037844387,-0.4999999999999998,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1617,1617,17.2,9.4,60.0,1023.4,16.1,230.0,56.76115,2012-03-08 09:00:00,0.7071067811865476,-0.7071067811865475,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1618,1618,18.3,9.4,56.0,1022.4,16.1,230.0,60.6786,2012-03-08 10:00:00,0.49999999999999994,-0.8660254037844387,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1619,1619,20.0,9.4,50.0,1021.2,16.1,220.0,62.59565,2012-03-08 11:00:00,0.258819045102521,-0.9659258262890682,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1620,1620,20.6,9.4,49.0,1019.9,16.1,220.0,63.5124916667,2012-03-08 12:00:00,1.2246467991473532e-16,-1.0,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1621,1621,21.7,9.4,45.0,1018.7,16.1,210.0,63.6791916667,2012-03-08 13:00:00,-0.2588190451025208,-0.9659258262890683,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1622,1622,21.1,9.4,47.0,1018.3,16.1,220.0,63.4291416667,2012-03-08 14:00:00,-0.4999999999999997,-0.8660254037844388,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1623,1623,20.6,9.4,49.0,1017.7,16.1,210.0,61.42875,2012-03-08 15:00:00,-0.7071067811865471,-0.7071067811865479,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1624,1624,20.6,8.3,45.0,1017.1,16.1,220.0,59.0116,2012-03-08 16:00:00,-0.8660254037844384,-0.5000000000000004,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1625,1625,19.4,7.8,47.0,1015.9,16.1,210.0,55.42755,2012-03-08 17:00:00,-0.9659258262890683,-0.25881904510252063,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1626,1626,18.9,7.8,48.0,1015.5,16.1,200.0,47.1759,2012-03-08 18:00:00,-1.0,-1.8369701987210297e-16,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1627,1627,17.2,7.8,54.0,1014.9,16.1,190.0,41.1747,2012-03-08 19:00:00,-0.9659258262890684,0.2588190451025203,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1628,1628,16.1,8.3,60.0,1014.0,16.1,200.0,35.75705,2012-03-08 20:00:00,-0.8660254037844386,0.5000000000000001,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1629,1629,17.2,8.9,58.0,1013.2,16.1,210.0,31.0061,2012-03-08 21:00:00,-0.7071067811865477,0.7071067811865474,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1630,1630,17.8,8.9,56.0,1012.7,16.1,210.0,28.839,2012-03-08 22:00:00,-0.5000000000000004,0.8660254037844384,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1631,1631,17.8,8.9,56.0,1012.2,16.1,200.0,27.3387,2012-03-08 23:00:00,-0.25881904510252157,0.9659258262890681,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17
1632,1632,17.8,9.4,58.0,1011.7,16.1,210.0,27.42205,2012-03-09 00:00:00,0.0,1.0,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1633,1633,15.0,11.1,78.0,1013.4,8.0,290.0,27.172,2012-03-09 01:00:00,0.25881904510252074,0.9659258262890683,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1634,1634,11.15,8.05,81.5,1014.825,13.275,317.5,28.1722,2012-03-09 02:00:00,0.49999999999999994,0.8660254037844387,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1635,1635,9.4,4.4,71.0,1016.1,16.1,310.0,28.3389,2012-03-09 03:00:00,0.7071067811865475,0.7071067811865476,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1636,1636,9.4,1.7,59.0,1016.7,16.1,300.0,28.58895,2012-03-09 04:00:00,0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1637,1637,8.3,0.0,56.0,1017.9,16.1,290.0,31.1728,2012-03-09 05:00:00,0.9659258262890683,0.25881904510252074,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1638,1638,7.2,-1.1,56.0,1019.0,16.1,310.0,39.2577083333,2012-03-09 06:00:00,1.0,6.123233995736766e-17,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1639,1639,6.7,-2.2,53.0,1020.3,16.1,320.0,44.42535,2012-03-09 07:00:00,0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1640,1640,6.7,-2.8,51.0,1021.0,16.1,320.0,48.6762,2012-03-09 08:00:00,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1641,1641,7.8,-3.3,46.0,1021.1,16.1,300.0,53.26045,2012-03-09 09:00:00,0.7071067811865476,-0.7071067811865475,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1642,1642,7.8,-6.1,37.0,1020.9,16.1,280.0,55.26085,2012-03-09 10:00:00,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1643,1643,8.3,-7.2,33.0,1020.6,16.1,290.0,55.3442,2012-03-09 11:00:00,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1644,1644,9.4,-6.7,32.0,1020.3,16.1,290.0,55.76095,2012-03-09 12:00:00,1.2246467991473532e-16,-1.0,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1645,1645,8.9,-6.7,33.0,1019.7,16.1,310.0,55.76095,2012-03-09 13:00:00,-0.2588190451025208,-0.9659258262890683,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1646,1646,9.4,-6.1,33.0,1019.1,16.1,290.0,55.76095,2012-03-09 14:00:00,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1647,1647,10.0,-6.7,31.0,1019.5,16.1,290.0,53.76055,2012-03-09 15:00:00,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1648,1648,10.6,-7.8,27.0,1020.0,16.1,290.0,51.1767,2012-03-09 16:00:00,-0.8660254037844384,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1649,1649,8.9,-6.7,33.0,1021.3,16.1,300.0,45.6756,2012-03-09 17:00:00,-0.9659258262890683,-0.25881904510252063,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1650,1650,7.8,-6.1,37.0,1022.6,16.1,320.0,39.5911,2012-03-09 18:00:00,-1.0,-1.8369701987210297e-16,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1651,1651,6.1,-5.0,45.0,1023.9,16.1,320.0,34.6735,2012-03-09 19:00:00,-0.9659258262890684,0.2588190451025203,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1652,1652,5.0,-5.6,47.0,1024.4,16.1,280.0,32.08965,2012-03-09 20:00:00,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1653,1653,5.0,-6.1,45.0,1025.0,16.1,300.0,29.0057,2012-03-09 21:00:00,-0.7071067811865477,0.7071067811865474,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1654,1654,3.9,-8.3,41.0,1025.8,16.1,310.0,27.8388,2012-03-09 22:00:00,-0.5000000000000004,0.8660254037844384,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1655,1655,3.3,-10.6,36.0,1026.3,16.1,330.0,26.25515,2012-03-09 23:00:00,-0.25881904510252157,0.9659258262890681,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17
1656,1656,2.8,-10.6,37.0,1026.6,16.1,320.0,26.42185,2012-03-10 00:00:00,0.0,1.0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1657,1657,2.2,-9.4,43.0,1027.2,16.1,320.0,26.3385,2012-03-10 01:00:00,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1658,1658,1.7,-10.6,40.0,1027.5,16.1,330.0,26.25515,2012-03-10 02:00:00,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1659,1659,0.6,-11.7,40.0,1028.1,16.1,340.0,26.08845,2012-03-10 03:00:00,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1660,1660,0.0,-11.7,42.0,1029.4,16.1,340.0,26.1718,2012-03-10 04:00:00,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1661,1661,-0.6,-12.2,42.0,1030.4,16.1,320.0,26.5052,2012-03-10 05:00:00,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1662,1662,,,,,,,28.08885,2012-03-10 06:00:00,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1663,1663,0.0,-12.2,40.0,1032.6,16.1,340.0,28.75565,2012-03-10 07:00:00,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1664,1664,1.1,-12.8,35.0,1033.6,16.1,320.0,32.4230416667,2012-03-10 08:00:00,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1665,1665,1.7,-12.8,34.0,1034.0,16.1,300.0,36.92395,2012-03-10 09:00:00,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1666,1666,2.2,-12.2,34.0,1034.3,16.1,320.0,38.1741916667,2012-03-10 10:00:00,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1667,1667,2.8,-12.2,33.0,1033.8,16.1,350.0,37.6741,2012-03-10 11:00:00,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
1668,1668,3.9,-12.2,30.0,1033.7,16.1,350.0,37.5073916667,2012-03-10 12:00:00,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
